date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,game_winner,penalty_winner,first_shooter,Shootout,team,scorer,minute,own_goal,penalty,Total attendance,Average attendance per game,year
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Pavlo Yakovenko,2.0,False,False,1673975,52312,1970
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Pavlo Yakovenko,2.0,False,False,2407431,46297,1986
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Sergei Aleinikov,4.0,False,False,1673975,52312,1970
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Sergei Aleinikov,4.0,False,False,2407431,46297,1986
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Igor Belanov,24.0,False,True,1673975,52312,1970
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Igor Belanov,24.0,False,True,2407431,46297,1986
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Ivan Yaremchuk,66.0,False,False,1673975,52312,1970
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Ivan Yaremchuk,66.0,False,False,2407431,46297,1986
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,László Dajka,73.0,True,False,1673975,52312,1970
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,László Dajka,73.0,True,False,2407431,46297,1986
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Sergey Rodionov,80.0,False,False,1673975,52312,1970
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Sergey Rodionov,80.0,False,False,2407431,46297,1986
1986-06-03,Algeria,Northern Ireland,1,1,FIFA World Cup,Guadalajara,Mexico,True,TIE,,,False,Northern Ireland,Norman Whiteside,6.0,False,False,1673975,52312,1970
1986-06-03,Algeria,Northern Ireland,1,1,FIFA World Cup,Guadalajara,Mexico,True,TIE,,,False,Northern Ireland,Norman Whiteside,6.0,False,False,2407431,46297,1986
1986-06-03,Algeria,Northern Ireland,1,1,FIFA World Cup,Guadalajara,Mexico,True,TIE,,,False,Algeria,Djamel Zidane,59.0,False,False,1673975,52312,1970
1986-06-03,Algeria,Northern Ireland,1,1,FIFA World Cup,Guadalajara,Mexico,True,TIE,,,False,Algeria,Djamel Zidane,59.0,False,False,2407431,46297,1986
1986-06-03,Mexico,Belgium,2,1,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Fernando Quirarte,23.0,False,False,1673975,52312,1970
1986-06-03,Mexico,Belgium,2,1,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Fernando Quirarte,23.0,False,False,2407431,46297,1986
1986-06-03,Mexico,Belgium,2,1,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Hugo Sánchez,39.0,False,False,1673975,52312,1970
1986-06-03,Mexico,Belgium,2,1,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Hugo Sánchez,39.0,False,False,2407431,46297,1986
1986-06-03,Mexico,Belgium,2,1,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Belgium,Erwin Vandenbergh,45.0,False,False,1673975,52312,1970
1986-06-03,Mexico,Belgium,2,1,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Belgium,Erwin Vandenbergh,45.0,False,False,2407431,46297,1986
1986-06-03,Portugal,England,1,0,FIFA World Cup,Monterrey,Mexico,True,Portugal,,,False,Portugal,Carlos Manuel,75.0,False,False,1673975,52312,1970
1986-06-03,Portugal,England,1,0,FIFA World Cup,Monterrey,Mexico,True,Portugal,,,False,Portugal,Carlos Manuel,75.0,False,False,2407431,46297,1986
1986-06-04,Paraguay,Iraq,1,0,FIFA World Cup,Toluca,Mexico,True,Paraguay,,,False,Paraguay,Julio César Romero,35.0,False,False,1673975,52312,1970
1986-06-04,Paraguay,Iraq,1,0,FIFA World Cup,Toluca,Mexico,True,Paraguay,,,False,Paraguay,Julio César Romero,35.0,False,False,2407431,46297,1986
1986-06-04,Scotland,Denmark,0,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Preben Elkjær,57.0,False,False,1673975,52312,1970
1986-06-04,Scotland,Denmark,0,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Preben Elkjær,57.0,False,False,2407431,46297,1986
1986-06-04,Uruguay,Germany,1,1,FIFA World Cup,Querétaro,Mexico,True,TIE,,,False,Uruguay,Antonio Alzamendi,4.0,False,False,1673975,52312,1970
1986-06-04,Uruguay,Germany,1,1,FIFA World Cup,Querétaro,Mexico,True,TIE,,,False,Uruguay,Antonio Alzamendi,4.0,False,False,2407431,46297,1986
1986-06-04,Uruguay,Germany,1,1,FIFA World Cup,Querétaro,Mexico,True,TIE,,,False,Germany,Klaus Allofs,84.0,False,False,1673975,52312,1970
1986-06-04,Uruguay,Germany,1,1,FIFA World Cup,Querétaro,Mexico,True,TIE,,,False,Germany,Klaus Allofs,84.0,False,False,2407431,46297,1986
1986-06-05,France,Russia,1,1,FIFA World Cup,León,Mexico,True,TIE,,,False,Russia,Vasyl Rats,53.0,False,False,1673975,52312,1970
1986-06-05,France,Russia,1,1,FIFA World Cup,León,Mexico,True,TIE,,,False,Russia,Vasyl Rats,53.0,False,False,2407431,46297,1986
1986-06-05,France,Russia,1,1,FIFA World Cup,León,Mexico,True,TIE,,,False,France,Luis Fernández,62.0,False,False,1673975,52312,1970
1986-06-05,France,Russia,1,1,FIFA World Cup,León,Mexico,True,TIE,,,False,France,Luis Fernández,62.0,False,False,2407431,46297,1986
1986-06-05,Italy,Argentina,1,1,FIFA World Cup,Puebla,Mexico,True,TIE,,,False,Italy,Alessandro Altobelli,6.0,False,True,1673975,52312,1970
1986-06-05,Italy,Argentina,1,1,FIFA World Cup,Puebla,Mexico,True,TIE,,,False,Italy,Alessandro Altobelli,6.0,False,True,2407431,46297,1986
1986-06-05,Italy,Argentina,1,1,FIFA World Cup,Puebla,Mexico,True,TIE,,,False,Argentina,Diego Maradona,34.0,False,False,1673975,52312,1970
1986-06-05,Italy,Argentina,1,1,FIFA World Cup,Puebla,Mexico,True,TIE,,,False,Argentina,Diego Maradona,34.0,False,False,2407431,46297,1986
1986-06-05,South Korea,Bulgaria,1,1,FIFA World Cup,Mexico City,Mexico,True,TIE,,,False,Bulgaria,Plamen Getov,11.0,False,False,1673975,52312,1970
1986-06-05,South Korea,Bulgaria,1,1,FIFA World Cup,Mexico City,Mexico,True,TIE,,,False,Bulgaria,Plamen Getov,11.0,False,False,2407431,46297,1986
1986-06-05,South Korea,Bulgaria,1,1,FIFA World Cup,Mexico City,Mexico,True,TIE,,,False,South Korea,Kim Jong-Boo,70.0,False,False,1673975,52312,1970
1986-06-05,South Korea,Bulgaria,1,1,FIFA World Cup,Mexico City,Mexico,True,TIE,,,False,South Korea,Kim Jong-Boo,70.0,False,False,2407431,46297,1986
1986-06-06,Brazil,Algeria,1,0,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,,False,Brazil,Careca,66.0,False,False,1673975,52312,1970
1986-06-06,Brazil,Algeria,1,0,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,,False,Brazil,Careca,66.0,False,False,2407431,46297,1986
1986-06-06,England,Morocco,0,0,FIFA World Cup,Monterrey,Mexico,True,TIE,,,False,,,,,,1673975,52312,1970
1986-06-06,England,Morocco,0,0,FIFA World Cup,Monterrey,Mexico,True,TIE,,,False,,,,,,2407431,46297,1986
1986-06-06,Hungary,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Hungary,,,False,Hungary,Márton Esterházy,2.0,False,False,1673975,52312,1970
1986-06-06,Hungary,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Hungary,,,False,Hungary,Márton Esterházy,2.0,False,False,2407431,46297,1986
1986-06-06,Hungary,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Hungary,,,False,Hungary,Lajos Détári,75.0,False,False,1673975,52312,1970
1986-06-06,Hungary,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Hungary,,,False,Hungary,Lajos Détári,75.0,False,False,2407431,46297,1986
1986-06-07,Mexico,Paraguay,1,1,FIFA World Cup,Mexico City,Mexico,False,TIE,,,False,Mexico,Luis Flores,3.0,False,False,1673975,52312,1970
1986-06-07,Mexico,Paraguay,1,1,FIFA World Cup,Mexico City,Mexico,False,TIE,,,False,Mexico,Luis Flores,3.0,False,False,2407431,46297,1986
1986-06-07,Mexico,Paraguay,1,1,FIFA World Cup,Mexico City,Mexico,False,TIE,,,False,Paraguay,Julio César Romero,85.0,False,False,1673975,52312,1970
1986-06-07,Mexico,Paraguay,1,1,FIFA World Cup,Mexico City,Mexico,False,TIE,,,False,Paraguay,Julio César Romero,85.0,False,False,2407431,46297,1986
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,Guadalajara,Mexico,True,Spain,,,False,Spain,Emilio Butragueño,1.0,False,False,1673975,52312,1970
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,Guadalajara,Mexico,True,Spain,,,False,Spain,Emilio Butragueño,1.0,False,False,2407431,46297,1986
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,Guadalajara,Mexico,True,Spain,,,False,Spain,Julio Salinas,18.0,False,False,1673975,52312,1970
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,Guadalajara,Mexico,True,Spain,,,False,Spain,Julio Salinas,18.0,False,False,2407431,46297,1986
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,Guadalajara,Mexico,True,Spain,,,False,Northern Ireland,Colin Clarke,46.0,False,False,1673975,52312,1970
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,Guadalajara,Mexico,True,Spain,,,False,Northern Ireland,Colin Clarke,46.0,False,False,2407431,46297,1986
1986-06-07,Poland,Portugal,1,0,FIFA World Cup,Monterrey,Mexico,True,Poland,,,False,Poland,Włodzimierz Smolarek,68.0,False,False,1673975,52312,1970
1986-06-07,Poland,Portugal,1,0,FIFA World Cup,Monterrey,Mexico,True,Poland,,,False,Poland,Włodzimierz Smolarek,68.0,False,False,2407431,46297,1986
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Preben Elkjær,11.0,False,False,1673975,52312,1970
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Preben Elkjær,11.0,False,False,2407431,46297,1986
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Søren Lerby,41.0,False,False,1673975,52312,1970
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Søren Lerby,41.0,False,False,2407431,46297,1986
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Uruguay,Enzo Francescoli,45.0,False,True,1673975,52312,1970
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Uruguay,Enzo Francescoli,45.0,False,True,2407431,46297,1986
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Michael Laudrup,52.0,False,False,1673975,52312,1970
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Michael Laudrup,52.0,False,False,2407431,46297,1986
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Preben Elkjær,67.0,False,False,1673975,52312,1970
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Preben Elkjær,67.0,False,False,2407431,46297,1986
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Preben Elkjær,80.0,False,False,1673975,52312,1970
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Preben Elkjær,80.0,False,False,2407431,46297,1986
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Jesper Olsen,88.0,False,False,1673975,52312,1970
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Denmark,,,False,Denmark,Jesper Olsen,88.0,False,False,2407431,46297,1986
1986-06-08,Germany,Scotland,2,1,FIFA World Cup,Querétaro,Mexico,True,Germany,,,False,Scotland,Gordon Strachan,18.0,False,False,1673975,52312,1970
1986-06-08,Germany,Scotland,2,1,FIFA World Cup,Querétaro,Mexico,True,Germany,,,False,Scotland,Gordon Strachan,18.0,False,False,2407431,46297,1986
1986-06-08,Germany,Scotland,2,1,FIFA World Cup,Querétaro,Mexico,True,Germany,,,False,Germany,Rudi Völler,23.0,False,False,1673975,52312,1970
1986-06-08,Germany,Scotland,2,1,FIFA World Cup,Querétaro,Mexico,True,Germany,,,False,Germany,Rudi Völler,23.0,False,False,2407431,46297,1986
1986-06-08,Germany,Scotland,2,1,FIFA World Cup,Querétaro,Mexico,True,Germany,,,False,Germany,Klaus Allofs,49.0,False,False,1673975,52312,1970
1986-06-08,Germany,Scotland,2,1,FIFA World Cup,Querétaro,Mexico,True,Germany,,,False,Germany,Klaus Allofs,49.0,False,False,2407431,46297,1986
1986-06-08,Iraq,Belgium,1,2,FIFA World Cup,Toluca,Mexico,True,Belgium,,,False,Belgium,Enzo Scifo,16.0,False,False,1673975,52312,1970
1986-06-08,Iraq,Belgium,1,2,FIFA World Cup,Toluca,Mexico,True,Belgium,,,False,Belgium,Enzo Scifo,16.0,False,False,2407431,46297,1986
1986-06-08,Iraq,Belgium,1,2,FIFA World Cup,Toluca,Mexico,True,Belgium,,,False,Belgium,Nico Claesen,21.0,False,True,1673975,52312,1970
1986-06-08,Iraq,Belgium,1,2,FIFA World Cup,Toluca,Mexico,True,Belgium,,,False,Belgium,Nico Claesen,21.0,False,True,2407431,46297,1986
1986-06-08,Iraq,Belgium,1,2,FIFA World Cup,Toluca,Mexico,True,Belgium,,,False,Iraq,Ahmed Radhi,59.0,False,False,1673975,52312,1970
1986-06-08,Iraq,Belgium,1,2,FIFA World Cup,Toluca,Mexico,True,Belgium,,,False,Iraq,Ahmed Radhi,59.0,False,False,2407431,46297,1986
1986-06-09,Hungary,France,0,3,FIFA World Cup,León,Mexico,True,France,,,False,France,Yannick Stopyra,29.0,False,False,1673975,52312,1970
1986-06-09,Hungary,France,0,3,FIFA World Cup,León,Mexico,True,France,,,False,France,Yannick Stopyra,29.0,False,False,2407431,46297,1986
1986-06-09,Hungary,France,0,3,FIFA World Cup,León,Mexico,True,France,,,False,France,Jean Tigana,62.0,False,False,1673975,52312,1970
1986-06-09,Hungary,France,0,3,FIFA World Cup,León,Mexico,True,France,,,False,France,Jean Tigana,62.0,False,False,2407431,46297,1986
1986-06-09,Hungary,France,0,3,FIFA World Cup,León,Mexico,True,France,,,False,France,Dominique Rocheteau,84.0,False,False,1673975,52312,1970
1986-06-09,Hungary,France,0,3,FIFA World Cup,León,Mexico,True,France,,,False,France,Dominique Rocheteau,84.0,False,False,2407431,46297,1986
1986-06-09,Russia,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Oleg Blokhin,58.0,False,False,1673975,52312,1970
1986-06-09,Russia,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Oleg Blokhin,58.0,False,False,2407431,46297,1986
1986-06-09,Russia,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Oleksandr Zavarov,74.0,False,False,1673975,52312,1970
1986-06-09,Russia,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Russia,,,False,Russia,Oleksandr Zavarov,74.0,False,False,2407431,46297,1986
1986-06-10,Argentina,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,True,Argentina,,,False,Argentina,Jorge Valdano,4.0,False,False,1673975,52312,1970
1986-06-10,Argentina,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,True,Argentina,,,False,Argentina,Jorge Valdano,4.0,False,False,2407431,46297,1986
1986-06-10,Argentina,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,True,Argentina,,,False,Argentina,Jorge Burruchaga,77.0,False,False,1673975,52312,1970
1986-06-10,Argentina,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,True,Argentina,,,False,Argentina,Jorge Burruchaga,77.0,False,False,2407431,46297,1986
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,Italy,Alessandro Altobelli,17.0,False,False,1673975,52312,1970
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,Italy,Alessandro Altobelli,17.0,False,False,2407431,46297,1986
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,South Korea,Choi Soon-ho,62.0,False,False,1673975,52312,1970
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,South Korea,Choi Soon-ho,62.0,False,False,2407431,46297,1986
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,Italy,Alessandro Altobelli,73.0,False,False,1673975,52312,1970
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,Italy,Alessandro Altobelli,73.0,False,False,2407431,46297,1986
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,Italy,Cho Kwang-Rae,82.0,True,False,1673975,52312,1970
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,Italy,Cho Kwang-Rae,82.0,True,False,2407431,46297,1986
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,South Korea,Huh Jung-Moo,83.0,False,False,1673975,52312,1970
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Italy,,,False,South Korea,Huh Jung-Moo,83.0,False,False,2407431,46297,1986
1986-06-11,England,Poland,3,0,FIFA World Cup,Monterrey,Mexico,True,England,,,False,England,Gary Lineker,9.0,False,False,1673975,52312,1970
1986-06-11,England,Poland,3,0,FIFA World Cup,Monterrey,Mexico,True,England,,,False,England,Gary Lineker,9.0,False,False,2407431,46297,1986
1986-06-11,England,Poland,3,0,FIFA World Cup,Monterrey,Mexico,True,England,,,False,England,Gary Lineker,14.0,False,False,1673975,52312,1970
1986-06-11,England,Poland,3,0,FIFA World Cup,Monterrey,Mexico,True,England,,,False,England,Gary Lineker,14.0,False,False,2407431,46297,1986
1986-06-11,England,Poland,3,0,FIFA World Cup,Monterrey,Mexico,True,England,,,False,England,Gary Lineker,34.0,False,False,1673975,52312,1970
1986-06-11,England,Poland,3,0,FIFA World Cup,Monterrey,Mexico,True,England,,,False,England,Gary Lineker,34.0,False,False,2407431,46297,1986
1986-06-11,Mexico,Iraq,1,0,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Fernando Quirarte,54.0,False,False,1673975,52312,1970
1986-06-11,Mexico,Iraq,1,0,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Fernando Quirarte,54.0,False,False,2407431,46297,1986
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,TIE,,,False,Belgium,Franky Vercauteren,30.0,False,False,1673975,52312,1970
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,TIE,,,False,Belgium,Franky Vercauteren,30.0,False,False,2407431,46297,1986
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,TIE,,,False,Paraguay,Roberto Cabañas,50.0,False,False,1673975,52312,1970
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,TIE,,,False,Paraguay,Roberto Cabañas,50.0,False,False,2407431,46297,1986
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,TIE,,,False,Belgium,Daniel Veyt,59.0,False,False,1673975,52312,1970
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,TIE,,,False,Belgium,Daniel Veyt,59.0,False,False,2407431,46297,1986
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,TIE,,,False,Paraguay,Roberto Cabañas,76.0,False,False,1673975,52312,1970
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,TIE,,,False,Paraguay,Roberto Cabañas,76.0,False,False,2407431,46297,1986
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Morocco,,,False,Morocco,Abderrazak Khairi,19.0,False,False,1673975,52312,1970
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Morocco,,,False,Morocco,Abderrazak Khairi,19.0,False,False,2407431,46297,1986
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Morocco,,,False,Morocco,Abderrazak Khairi,26.0,False,False,1673975,52312,1970
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Morocco,,,False,Morocco,Abderrazak Khairi,26.0,False,False,2407431,46297,1986
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Morocco,,,False,Morocco,Abdelkrim Merry,62.0,False,False,1673975,52312,1970
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Morocco,,,False,Morocco,Abdelkrim Merry,62.0,False,False,2407431,46297,1986
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Morocco,,,False,Portugal,Diamantino Miranda,80.0,False,False,1673975,52312,1970
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Morocco,,,False,Portugal,Diamantino Miranda,80.0,False,False,2407431,46297,1986
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,Monterrey,Mexico,True,Spain,,,False,Spain,Ramón Calderé,15.0,False,False,1673975,52312,1970
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,Monterrey,Mexico,True,Spain,,,False,Spain,Ramón Calderé,15.0,False,False,2407431,46297,1986
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,Monterrey,Mexico,True,Spain,,,False,Spain,Ramón Calderé,68.0,False,False,1673975,52312,1970
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,Monterrey,Mexico,True,Spain,,,False,Spain,Ramón Calderé,68.0,False,False,2407431,46297,1986
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,Monterrey,Mexico,True,Spain,,,False,Spain,Eloy,70.0,False,False,1673975,52312,1970
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,Monterrey,Mexico,True,Spain,,,False,Spain,Eloy,70.0,False,False,2407431,46297,1986
1986-06-12,Northern Ireland,Brazil,0,3,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,,False,Brazil,Careca,15.0,False,False,1673975,52312,1970
1986-06-12,Northern Ireland,Brazil,0,3,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,,False,Brazil,Careca,15.0,False,False,2407431,46297,1986
1986-06-12,Northern Ireland,Brazil,0,3,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,,False,Brazil,Josimar,42.0,False,False,1673975,52312,1970
1986-06-12,Northern Ireland,Brazil,0,3,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,,False,Brazil,Josimar,42.0,False,False,2407431,46297,1986
1986-06-12,Northern Ireland,Brazil,0,3,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,,False,Brazil,Careca,87.0,False,False,1673975,52312,1970
1986-06-12,Northern Ireland,Brazil,0,3,FIFA World Cup,Guadalajara,Mexico,True,Brazil,,,False,Brazil,Careca,87.0,False,False,2407431,46297,1986
1986-06-13,Denmark,Germany,2,0,FIFA World Cup,Querétaro,Mexico,True,Denmark,,,False,Denmark,Jesper Olsen,43.0,False,True,1673975,52312,1970
1986-06-13,Denmark,Germany,2,0,FIFA World Cup,Querétaro,Mexico,True,Denmark,,,False,Denmark,Jesper Olsen,43.0,False,True,2407431,46297,1986
1986-06-13,Denmark,Germany,2,0,FIFA World Cup,Querétaro,Mexico,True,Denmark,,,False,Denmark,John Eriksen,62.0,False,False,1673975,52312,1970
1986-06-13,Denmark,Germany,2,0,FIFA World Cup,Querétaro,Mexico,True,Denmark,,,False,Denmark,John Eriksen,62.0,False,False,2407431,46297,1986
1986-06-13,Scotland,Uruguay,0,0,FIFA World Cup,Nezahualcóyotl,Mexico,True,TIE,,,False,,,,,,1673975,52312,1970
1986-06-13,Scotland,Uruguay,0,0,FIFA World Cup,Nezahualcóyotl,Mexico,True,TIE,,,False,,,,,,2407431,46297,1986
1986-06-15,Mexico,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Manuel Negrete Arias,34.0,False,False,1673975,52312,1970
1986-06-15,Mexico,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Manuel Negrete Arias,34.0,False,False,2407431,46297,1986
1986-06-15,Mexico,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Raúl Servín,61.0,False,False,1673975,52312,1970
1986-06-15,Mexico,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,False,Mexico,,,False,Mexico,Raúl Servín,61.0,False,False,2407431,46297,1986
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Belgium,,,False,Russia,Igor Belanov,27.0,False,False,1673975,52312,1970
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Belgium,,,False,Russia,Igor Belanov,27.0,False,False,2407431,46297,1986
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Belgium,,,False,Belgium,Enzo Scifo,56.0,False,False,1673975,52312,1970
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Belgium,,,False,Belgium,Enzo Scifo,56.0,False,False,2407431,46297,1986
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Belgium,,,False,Russia,Igor Belanov,70.0,False,False,1673975,52312,1970
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Belgium,,,False,Russia,Igor Belanov,70.0,False,False,2407431,46297,1986
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Belgium,,,False,Belgium,Jan Ceulemans,77.0,False,False,1673975,52312,1970
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Belgium,,,False,Belgium,Jan Ceulemans,77.0,False,False,2407431,46297,1986
